season_day,dteday,hour,casual_hour,registered_hour,count_hour,count_day,time_group
winter,2012-10-08,11,72,236,308,5478,11:00 - 12:59
winter,2012-10-08,12,74,267,341,5478,11:00 - 12:59
winter,2012-10-08,13,82,323,405,5478,13:00 - 14:59
winter,2012-10-08,14,121,299,420,5478,13:00 - 14:59
winter,2012-10-08,15,76,294,370,5478,15:00 - 16:59
winter,2012-10-08,16,61,316,377,5478,15:00 - 16:59
winter,2012-10-08,17,81,416,497,5478,17:00 - 18:59
winter,2012-10-08,18,41,415,456,5478,17:00 - 18:59
winter,2012-10-08,19,38,333,371,5478,19:00 - 20:59
winter,2012-10-08,20,20,207,227,5478,19:00 - 20:59
winter,2012-10-08,21,17,134,151,5478,21:00 - 22:59
winter,2012-10-08,22,6,101,107,5478,21:00 - 22:59
winter,2012-10-08,23,9,60,69,5478,23:00 - 24:59
winter,2012-10-09,0,9,22,31,6392,
winter,2012-10-09,1,0,13,13,6392,01:00 - 02:59
winter,2012-10-09,2,2,5,7,6392,01:00 - 02:59
winter,2012-10-09,3,0,3,3,6392,03:00 - 04:59
winter,2012-10-09,4,1,6,7,6392,03:00 - 04:59
winter,2012-10-09,5,0,19,19,6392,05:00 - 06:59
winter,2012-10-09,6,2,141,143,6392,05:00 - 06:59
winter,2012-10-09,7,5,357,362,6392,07:00 - 08:59
winter,2012-10-09,8,15,698,713,6392,07:00 - 08:59
winter,2012-10-09,9,37,345,382,6392,09:00 - 10:59
winter,2012-10-09,10,33,131,164,6392,09:00 - 10:59
winter,2012-10-09,11,37,156,193,6392,11:00 - 12:59
winter,2012-10-09,12,43,217,260,6392,11:00 - 12:59
winter,2012-10-09,13,54,184,238,6392,13:00 - 14:59
winter,2012-10-09,14,43,201,244,6392,13:00 - 14:59
winter,2012-10-09,15,59,195,254,6392,15:00 - 16:59
winter,2012-10-09,16,70,354,424,6392,15:00 - 16:59
winter,2012-10-09,17,73,733,806,6392,17:00 - 18:59
winter,2012-10-09,18,26,758,784,6392,17:00 - 18:59
winter,2012-10-09,19,31,483,514,6392,19:00 - 20:59
winter,2012-10-09,20,30,330,360,6392,19:00 - 20:59
winter,2012-10-09,21,16,209,225,6392,21:00 - 22:59
winter,2012-10-09,22,7,155,162,6392,21:00 - 22:59
winter,2012-10-09,23,8,76,84,6392,23:00 - 24:59
winter,2012-10-10,0,0,33,33,7691,
winter,2012-10-10,1,2,6,8,7691,01:00 - 02:59
winter,2012-10-10,2,2,6,8,7691,01:00 - 02:59
winter,2012-10-10,3,0,6,6,7691,03:00 - 04:59
winter,2012-10-10,4,0,6,6,7691,03:00 - 04:59
winter,2012-10-10,5,2,38,40,7691,05:00 - 06:59
winter,2012-10-10,6,3,172,175,7691,05:00 - 06:59
winter,2012-10-10,7,9,498,507,7691,07:00 - 08:59
winter,2012-10-10,8,33,806,839,7691,07:00 - 08:59
winter,2012-10-10,9,35,331,366,7691,09:00 - 10:59
winter,2012-10-10,10,27,190,217,7691,09:00 - 10:59
winter,2012-10-10,11,53,238,291,7691,11:00 - 12:59
winter,2012-10-10,12,78,312,390,7691,11:00 - 12:59
winter,2012-10-10,13,60,237,297,7691,13:00 - 14:59
winter,2012-10-10,14,63,208,271,7691,13:00 - 14:59
winter,2012-10-10,15,58,261,319,7691,15:00 - 16:59
winter,2012-10-10,16,92,474,566,7691,15:00 - 16:59
winter,2012-10-10,17,91,857,948,7691,17:00 - 18:59
winter,2012-10-10,18,57,787,844,7691,17:00 - 18:59
winter,2012-10-10,19,32,534,566,7691,19:00 - 20:59
winter,2012-10-10,20,21,371,392,7691,19:00 - 20:59
winter,2012-10-10,21,18,251,269,7691,21:00 - 22:59
winter,2012-10-10,22,27,170,197,7691,21:00 - 22:59
winter,2012-10-10,23,17,119,136,7691,23:00 - 24:59
winter,2012-10-11,0,1,41,42,7570,
winter,2012-10-11,1,1,10,11,7570,01:00 - 02:59
winter,2012-10-11,2,4,7,11,7570,01:00 - 02:59
winter,2012-10-11,3,0,3,3,7570,03:00 - 04:59
winter,2012-10-11,4,0,10,10,7570,03:00 - 04:59
winter,2012-10-11,5,0,42,42,7570,05:00 - 06:59
winter,2012-10-11,6,1,158,159,7570,05:00 - 06:59
winter,2012-10-11,7,11,467,478,7570,07:00 - 08:59
winter,2012-10-11,8,25,773,798,7570,07:00 - 08:59
winter,2012-10-11,9,27,328,355,7570,09:00 - 10:59
winter,2012-10-11,10,39,165,204,7570,09:00 - 10:59
winter,2012-10-11,11,76,175,251,7570,11:00 - 12:59
winter,2012-10-11,12,47,279,326,7570,11:00 - 12:59
winter,2012-10-11,13,48,243,291,7570,13:00 - 14:59
winter,2012-10-11,14,78,270,348,7570,13:00 - 14:59
winter,2012-10-11,15,102,358,460,7570,15:00 - 16:59
winter,2012-10-11,16,68,413,481,7570,15:00 - 16:59
winter,2012-10-11,17,90,737,827,7570,17:00 - 18:59
winter,2012-10-11,18,64,628,692,7570,17:00 - 18:59
winter,2012-10-11,19,81,662,743,7570,19:00 - 20:59
winter,2012-10-11,20,27,388,415,7570,19:00 - 20:59
winter,2012-10-11,21,24,236,260,7570,21:00 - 22:59
winter,2012-10-11,22,10,167,177,7570,21:00 - 22:59
winter,2012-10-11,23,10,176,186,7570,23:00 - 24:59
winter,2012-10-12,0,8,60,68,7282,
winter,2012-10-12,1,8,29,37,7282,01:00 - 02:59
winter,2012-10-12,2,0,16,16,7282,01:00 - 02:59
winter,2012-10-12,3,0,6,6,7282,03:00 - 04:59
winter,2012-10-12,4,0,8,8,7282,03:00 - 04:59
winter,2012-10-12,5,2,33,35,7282,05:00 - 06:59
winter,2012-10-12,6,3,140,143,7282,05:00 - 06:59
winter,2012-10-12,7,8,384,392,7282,07:00 - 08:59
winter,2012-10-12,8,34,711,745,7282,07:00 - 08:59
winter,2012-10-12,9,26,374,400,7282,09:00 - 10:59
winter,2012-10-12,10,75,200,275,7282,09:00 - 10:59
winter,2012-10-12,11,61,252,313,7282,11:00 - 12:59
winter,2012-10-12,12,75,312,387,7282,11:00 - 12:59
winter,2012-10-12,13,81,300,381,7282,13:00 - 14:59
winter,2012-10-12,14,109,262,371,7282,13:00 - 14:59
winter,2012-10-12,15,138,317,455,7282,15:00 - 16:59
winter,2012-10-12,16,108,412,520,7282,15:00 - 16:59
winter,2012-10-12,17,131,706,837,7282,17:00 - 18:59
winter,2012-10-12,18,76,566,642,7282,17:00 - 18:59
winter,2012-10-12,19,40,453,493,7282,19:00 - 20:59
winter,2012-10-12,20,28,280,308,7282,19:00 - 20:59
winter,2012-10-12,21,21,169,190,7282,21:00 - 22:59
winter,2012-10-12,22,17,143,160,7282,21:00 - 22:59
winter,2012-10-12,23,11,89,100,7282,23:00 - 24:59
winter,2012-10-13,0,31,218,249,7109,
winter,2012-10-13,1,23,123,146,7109,01:00 - 02:59
winter,2012-10-13,2,7,60,67,7109,01:00 - 02:59
winter,2012-10-13,3,2,13,15,7109,03:00 - 04:59
winter,2012-10-13,4,2,9,11,7109,03:00 - 04:59
winter,2012-10-13,5,0,11,11,7109,05:00 - 06:59
winter,2012-10-13,6,5,23,28,7109,05:00 - 06:59
winter,2012-10-13,7,10,60,70,7109,07:00 - 08:59
winter,2012-10-13,8,23,151,174,7109,07:00 - 08:59
winter,2012-10-13,9,46,220,266,7109,09:00 - 10:59
winter,2012-10-13,10,82,265,347,7109,09:00 - 10:59
winter,2012-10-13,11,192,335,527,7109,11:00 - 12:59
winter,2012-10-13,12,202,371,573,7109,11:00 - 12:59
winter,2012-10-13,13,235,435,670,7109,13:00 - 14:59
winter,2012-10-13,14,243,354,597,7109,13:00 - 14:59
winter,2012-10-13,15,251,364,615,7109,15:00 - 16:59
winter,2012-10-13,16,294,343,637,7109,15:00 - 16:59
winter,2012-10-13,17,193,335,528,7109,17:00 - 18:59
winter,2012-10-13,18,174,299,473,7109,17:00 - 18:59
winter,2012-10-13,19,73,259,332,7109,19:00 - 20:59
winter,2012-10-13,20,57,198,255,7109,19:00 - 20:59
winter,2012-10-13,21,47,157,204,7109,21:00 - 22:59
winter,2012-10-13,22,33,156,189,7109,21:00 - 22:59
winter,2012-10-13,23,27,98,125,7109,23:00 - 24:59
winter,2012-10-14,0,8,103,111,6639,
winter,2012-10-14,1,16,96,112,6639,01:00 - 02:59
winter,2012-10-14,2,8,58,66,6639,01:00 - 02:59
winter,2012-10-14,3,3,25,28,6639,03:00 - 04:59
winter,2012-10-14,4,2,10,12,6639,03:00 - 04:59
winter,2012-10-14,5,5,6,11,6639,05:00 - 06:59
winter,2012-10-14,6,4,20,24,6639,05:00 - 06:59
winter,2012-10-14,7,7,44,51,6639,07:00 - 08:59
winter,2012-10-14,8,28,104,132,6639,07:00 - 08:59
winter,2012-10-14,9,62,161,223,6639,09:00 - 10:59
winter,2012-10-14,10,150,278,428,6639,09:00 - 10:59
winter,2012-10-14,11,156,338,494,6639,11:00 - 12:59
winter,2012-10-14,12,200,362,562,6639,11:00 - 12:59
winter,2012-10-14,13,218,401,619,6639,13:00 - 14:59
winter,2012-10-14,14,249,368,617,6639,13:00 - 14:59
winter,2012-10-14,15,213,355,568,6639,15:00 - 16:59
winter,2012-10-14,16,203,378,581,6639,15:00 - 16:59
winter,2012-10-14,17,193,346,539,6639,17:00 - 18:59
winter,2012-10-14,18,134,319,453,6639,17:00 - 18:59
winter,2012-10-14,19,68,268,336,6639,19:00 - 20:59
winter,2012-10-14,20,48,198,246,6639,19:00 - 20:59
winter,2012-10-14,21,40,156,196,6639,21:00 - 22:59
winter,2012-10-14,22,38,87,125,6639,21:00 - 22:59
winter,2012-10-14,23,27,78,105,6639,23:00 - 24:59
winter,2012-10-15,0,17,31,48,5875,
winter,2012-10-15,1,5,24,29,5875,01:00 - 02:59
winter,2012-10-15,2,1,5,6,5875,01:00 - 02:59
winter,2012-10-15,3,2,2,4,5875,03:00 - 04:59
winter,2012-10-15,4,1,9,10,5875,03:00 - 04:59
winter,2012-10-15,5,2,38,40,5875,05:00 - 06:59
winter,2012-10-15,6,6,141,147,5875,05:00 - 06:59
winter,2012-10-15,7,15,461,476,5875,07:00 - 08:59
winter,2012-10-15,8,24,713,737,5875,07:00 - 08:59
winter,2012-10-15,9,31,328,359,5875,09:00 - 10:59
winter,2012-10-15,10,43,125,168,5875,09:00 - 10:59
winter,2012-10-15,11,88,175,263,5875,11:00 - 12:59
winter,2012-10-15,12,73,211,284,5875,11:00 - 12:59
winter,2012-10-15,13,37,109,146,5875,13:00 - 14:59
winter,2012-10-15,14,57,128,185,5875,13:00 - 14:59
winter,2012-10-15,15,70,190,260,5875,15:00 - 16:59
winter,2012-10-15,16,76,371,447,5875,15:00 - 16:59
winter,2012-10-15,17,96,670,766,5875,17:00 - 18:59
winter,2012-10-15,18,52,540,592,5875,17:00 - 18:59
winter,2012-10-15,19,12,227,239,5875,19:00 - 20:59
winter,2012-10-15,20,19,237,256,5875,19:00 - 20:59
winter,2012-10-15,21,16,190,206,5875,21:00 - 22:59
winter,2012-10-15,22,8,118,126,5875,21:00 - 22:59
winter,2012-10-15,23,9,72,81,5875,23:00 - 24:59
winter,2012-10-16,0,3,45,48,7534,
winter,2012-10-16,1,4,9,13,7534,01:00 - 02:59
winter,2012-10-16,2,2,1,3,7534,01:00 - 02:59
winter,2012-10-16,3,0,2,2,7534,03:00 - 04:59
winter,2012-10-16,4,0,7,7,7534,03:00 - 04:59
winter,2012-10-16,5,5,47,52,7534,05:00 - 06:59
winter,2012-10-16,6,4,168,172,7534,05:00 - 06:59
winter,2012-10-16,7,20,505,525,7534,07:00 - 08:59
winter,2012-10-16,8,35,800,835,7534,07:00 - 08:59
winter,2012-10-16,9,32,323,355,7534,09:00 - 10:59
winter,2012-10-16,10,65,157,222,7534,09:00 - 10:59
winter,2012-10-16,11,56,172,228,7534,11:00 - 12:59
winter,2012-10-16,12,69,256,325,7534,11:00 - 12:59
winter,2012-10-16,13,68,260,328,7534,13:00 - 14:59
winter,2012-10-16,14,94,214,308,7534,13:00 - 14:59
winter,2012-10-16,15,76,270,346,7534,15:00 - 16:59
winter,2012-10-16,16,79,367,446,7534,15:00 - 16:59
winter,2012-10-16,17,104,839,943,7534,17:00 - 18:59
winter,2012-10-16,18,71,767,838,7534,17:00 - 18:59
winter,2012-10-16,19,40,491,531,7534,19:00 - 20:59
winter,2012-10-16,20,35,397,432,7534,19:00 - 20:59
winter,2012-10-16,21,19,176,195,7534,21:00 - 22:59
winter,2012-10-16,22,18,163,181,7534,21:00 - 22:59
winter,2012-10-16,23,23,176,199,7534,23:00 - 24:59
winter,2012-10-17,0,1,48,49,7461,
winter,2012-10-17,1,3,14,17,7461,01:00 - 02:59
winter,2012-10-17,2,4,12,16,7461,01:00 - 02:59
winter,2012-10-17,3,0,7,7,7461,03:00 - 04:59
winter,2012-10-17,4,0,4,4,7461,03:00 - 04:59
winter,2012-10-17,5,2,39,41,7461,05:00 - 06:59
winter,2012-10-17,6,7,171,178,7461,05:00 - 06:59
winter,2012-10-17,7,15,449,464,7461,07:00 - 08:59
winter,2012-10-17,8,38,779,817,7461,07:00 - 08:59
winter,2012-10-17,9,38,344,382,7461,09:00 - 10:59
winter,2012-10-17,10,60,168,228,7461,09:00 - 10:59
winter,2012-10-17,11,78,156,234,7461,11:00 - 12:59
winter,2012-10-17,12,71,261,332,7461,11:00 - 12:59
winter,2012-10-17,13,73,237,310,7461,13:00 - 14:59
winter,2012-10-17,14,82,188,270,7461,13:00 - 14:59
winter,2012-10-17,15,62,239,301,7461,15:00 - 16:59
winter,2012-10-17,16,70,396,466,7461,15:00 - 16:59
winter,2012-10-17,17,122,766,888,7461,17:00 - 18:59
winter,2012-10-17,18,90,794,884,7461,17:00 - 18:59
winter,2012-10-17,19,49,467,516,7461,19:00 - 20:59
winter,2012-10-17,20,54,360,414,7461,19:00 - 20:59
winter,2012-10-17,21,28,301,329,7461,21:00 - 22:59
winter,2012-10-17,22,17,198,215,7461,21:00 - 22:59
winter,2012-10-17,23,15,84,99,7461,23:00 - 24:59
winter,2012-10-18,0,4,53,57,7509,
winter,2012-10-18,1,0,14,14,7509,01:00 - 02:59
winter,2012-10-18,2,1,13,14,7509,01:00 - 02:59
winter,2012-10-18,3,0,5,5,7509,03:00 - 04:59
winter,2012-10-18,4,0,5,5,7509,03:00 - 04:59
winter,2012-10-18,5,1,41,42,7509,05:00 - 06:59
winter,2012-10-18,6,3,150,153,7509,05:00 - 06:59
winter,2012-10-18,7,20,488,508,7509,07:00 - 08:59
winter,2012-10-18,8,31,803,834,7509,07:00 - 08:59
winter,2012-10-18,9,41,346,387,7509,09:00 - 10:59
winter,2012-10-18,10,60,158,218,7509,09:00 - 10:59
winter,2012-10-18,11,79,189,268,7509,11:00 - 12:59
winter,2012-10-18,12,93,284,377,7509,11:00 - 12:59
winter,2012-10-18,13,96,236,332,7509,13:00 - 14:59
winter,2012-10-18,14,94,191,285,7509,13:00 - 14:59
winter,2012-10-18,15,69,284,353,7509,15:00 - 16:59
winter,2012-10-18,16,94,356,450,7509,15:00 - 16:59
winter,2012-10-18,17,102,788,890,7509,17:00 - 18:59
winter,2012-10-18,18,68,720,788,7509,17:00 - 18:59
winter,2012-10-18,19,42,471,513,7509,19:00 - 20:59
winter,2012-10-18,20,39,348,387,7509,19:00 - 20:59
winter,2012-10-18,21,38,245,283,7509,21:00 - 22:59
winter,2012-10-18,22,27,202,229,7509,21:00 - 22:59
winter,2012-10-18,23,6,111,117,7509,23:00 - 24:59
winter,2012-10-19,0,5,51,56,5424,
winter,2012-10-19,1,4,12,16,5424,01:00 - 02:59
winter,2012-10-19,2,1,9,10,5424,01:00 - 02:59
winter,2012-10-19,3,0,5,5,5424,03:00 - 04:59
winter,2012-10-19,4,1,5,6,5424,03:00 - 04:59
winter,2012-10-19,5,1,35,36,5424,05:00 - 06:59
winter,2012-10-19,6,5,126,131,5424,05:00 - 06:59
winter,2012-10-19,7,5,149,154,5424,07:00 - 08:59
winter,2012-10-19,8,20,447,467,5424,07:00 - 08:59
winter,2012-10-19,9,26,363,389,5424,09:00 - 10:59
winter,2012-10-19,10,26,198,224,5424,09:00 - 10:59
winter,2012-10-19,11,41,211,252,5424,11:00 - 12:59
winter,2012-10-19,12,74,258,332,5424,11:00 - 12:59
winter,2012-10-19,13,87,288,375,5424,13:00 - 14:59
winter,2012-10-19,14,88,277,365,5424,13:00 - 14:59
winter,2012-10-19,15,93,302,395,5424,15:00 - 16:59
winter,2012-10-19,16,131,434,565,5424,15:00 - 16:59
winter,2012-10-19,17,48,377,425,5424,17:00 - 18:59
winter,2012-10-19,18,21,212,233,5424,17:00 - 18:59
winter,2012-10-19,19,19,213,232,5424,19:00 - 20:59
winter,2012-10-19,20,13,216,229,5424,19:00 - 20:59
winter,2012-10-19,21,17,189,206,5424,21:00 - 22:59
winter,2012-10-19,22,14,176,190,5424,21:00 - 22:59
winter,2012-10-19,23,13,118,131,5424,23:00 - 24:59
winter,2012-10-20,0,13,110,123,8090,
winter,2012-10-20,1,2,93,95,8090,01:00 - 02:59
winter,2012-10-20,2,9,69,78,8090,01:00 - 02:59
winter,2012-10-20,3,2,27,29,8090,03:00 - 04:59
winter,2012-10-20,4,9,9,18,8090,03:00 - 04:59
winter,2012-10-20,5,6,7,13,8090,05:00 - 06:59
winter,2012-10-20,6,5,26,31,8090,05:00 - 06:59
winter,2012-10-20,7,6,59,65,8090,07:00 - 08:59
winter,2012-10-20,8,29,164,193,8090,07:00 - 08:59
winter,2012-10-20,9,106,257,363,8090,09:00 - 10:59
winter,2012-10-20,10,111,312,423,8090,09:00 - 10:59
winter,2012-10-20,11,204,408,612,8090,11:00 - 12:59
winter,2012-10-20,12,267,436,703,8090,11:00 - 12:59
winter,2012-10-20,13,273,441,714,8090,13:00 - 14:59
winter,2012-10-20,14,335,376,711,8090,13:00 - 14:59
winter,2012-10-20,15,308,403,711,8090,15:00 - 16:59
winter,2012-10-20,16,325,366,691,8090,15:00 - 16:59
winter,2012-10-20,17,347,384,731,8090,17:00 - 18:59
winter,2012-10-20,18,165,356,521,8090,17:00 - 18:59
winter,2012-10-20,19,77,268,345,8090,19:00 - 20:59
winter,2012-10-20,20,61,198,259,8090,19:00 - 20:59
winter,2012-10-20,21,72,224,296,8090,21:00 - 22:59
winter,2012-10-20,22,47,155,202,8090,21:00 - 22:59
winter,2012-10-20,23,27,136,163,8090,23:00 - 24:59
winter,2012-10-21,0,35,119,154,6824,
winter,2012-10-21,1,20,97,117,6824,01:00 - 02:59
winter,2012-10-21,2,44,88,132,6824,01:00 - 02:59
winter,2012-10-21,3,12,29,41,6824,03:00 - 04:59
winter,2012-10-21,4,8,13,21,6824,03:00 - 04:59
winter,2012-10-21,5,6,4,10,6824,05:00 - 06:59
winter,2012-10-21,6,8,18,26,6824,05:00 - 06:59
winter,2012-10-21,7,13,43,56,6824,07:00 - 08:59
winter,2012-10-21,8,39,104,143,6824,07:00 - 08:59
winter,2012-10-21,9,77,192,269,6824,09:00 - 10:59
winter,2012-10-21,10,167,276,443,6824,09:00 - 10:59
winter,2012-10-21,11,191,356,547,6824,11:00 - 12:59
winter,2012-10-21,12,236,439,675,6824,11:00 - 12:59
winter,2012-10-21,13,243,383,626,6824,13:00 - 14:59
winter,2012-10-21,14,235,405,640,6824,13:00 - 14:59
winter,2012-10-21,15,240,383,623,6824,15:00 - 16:59
winter,2012-10-21,16,182,409,591,6824,15:00 - 16:59
winter,2012-10-21,17,153,338,491,6824,17:00 - 18:59
winter,2012-10-21,18,71,342,413,6824,17:00 - 18:59
winter,2012-10-21,19,50,216,266,6824,19:00 - 20:59
winter,2012-10-21,20,35,160,195,6824,19:00 - 20:59
winter,2012-10-21,21,42,124,166,6824,21:00 - 22:59
winter,2012-10-21,22,18,95,113,6824,21:00 - 22:59
winter,2012-10-21,23,7,59,66,6824,23:00 - 24:59
winter,2012-10-22,0,3,28,31,7058,
winter,2012-10-22,1,0,11,11,7058,01:00 - 02:59
winter,2012-10-22,2,1,4,5,7058,01:00 - 02:59
winter,2012-10-22,3,1,5,6,7058,03:00 - 04:59
winter,2012-10-22,4,1,6,7,7058,03:00 - 04:59
winter,2012-10-22,5,2,44,46,7058,05:00 - 06:59
winter,2012-10-22,6,4,140,144,7058,05:00 - 06:59
winter,2012-10-22,7,15,437,452,7058,07:00 - 08:59
winter,2012-10-22,8,32,696,728,7058,07:00 - 08:59
winter,2012-10-22,9,25,335,360,7058,09:00 - 10:59
winter,2012-10-22,10,51,161,212,7058,09:00 - 10:59
winter,2012-10-22,11,63,148,211,7058,11:00 - 12:59
winter,2012-10-22,12,52,231,283,7058,11:00 - 12:59
winter,2012-10-22,13,88,227,315,7058,13:00 - 14:59
winter,2012-10-22,14,73,209,282,7058,13:00 - 14:59
winter,2012-10-22,15,74,222,296,7058,15:00 - 16:59
winter,2012-10-22,16,80,444,524,7058,15:00 - 16:59
winter,2012-10-22,17,84,838,922,7058,17:00 - 18:59
winter,2012-10-22,18,60,726,786,7058,17:00 - 18:59
winter,2012-10-22,19,36,478,514,7058,19:00 - 20:59
winter,2012-10-22,20,21,382,403,7058,19:00 - 20:59
winter,2012-10-22,21,19,155,174,7058,21:00 - 22:59
winter,2012-10-22,22,25,158,183,7058,21:00 - 22:59
winter,2012-10-22,23,20,143,163,7058,23:00 - 24:59
winter,2012-10-23,0,5,32,37,7466,
winter,2012-10-23,1,1,16,17,7466,01:00 - 02:59
winter,2012-10-23,2,1,6,7,7466,01:00 - 02:59
winter,2012-10-23,3,0,1,1,7466,03:00 - 04:59
winter,2012-10-23,4,1,6,7,7466,03:00 - 04:59
winter,2012-10-23,5,1,49,50,7466,05:00 - 06:59
winter,2012-10-23,6,6,152,158,7466,05:00 - 06:59
winter,2012-10-23,7,12,519,531,7466,07:00 - 08:59
winter,2012-10-23,8,28,733,761,7466,07:00 - 08:59
winter,2012-10-23,9,29,305,334,7466,09:00 - 10:59
winter,2012-10-23,10,50,171,221,7466,09:00 - 10:59
winter,2012-10-23,11,52,201,253,7466,11:00 - 12:59
winter,2012-10-23,12,80,298,378,7466,11:00 - 12:59
winter,2012-10-23,13,59,244,303,7466,13:00 - 14:59
winter,2012-10-23,14,67,229,296,7466,13:00 - 14:59
winter,2012-10-23,15,76,270,346,7466,15:00 - 16:59
winter,2012-10-23,16,108,433,541,7466,15:00 - 16:59
winter,2012-10-23,17,67,871,938,7466,17:00 - 18:59
winter,2012-10-23,18,64,762,826,7466,17:00 - 18:59
winter,2012-10-23,19,25,457,482,7466,19:00 - 20:59
winter,2012-10-23,20,45,334,379,7466,19:00 - 20:59
winter,2012-10-23,21,35,260,295,7466,21:00 - 22:59
winter,2012-10-23,22,20,174,194,7466,21:00 - 22:59
winter,2012-10-23,23,9,102,111,7466,23:00 - 24:59
winter,2012-10-24,0,7,39,46,7693,
winter,2012-10-24,1,4,23,27,7693,01:00 - 02:59
winter,2012-10-24,2,0,6,6,7693,01:00 - 02:59
winter,2012-10-24,3,0,4,4,7693,03:00 - 04:59
winter,2012-10-24,4,1,5,6,7693,03:00 - 04:59
winter,2012-10-24,5,1,52,53,7693,05:00 - 06:59
winter,2012-10-24,6,11,162,173,7693,05:00 - 06:59
winter,2012-10-24,7,20,506,526,7693,07:00 - 08:59
winter,2012-10-24,8,24,777,801,7693,07:00 - 08:59
winter,2012-10-24,9,24,349,373,7693,09:00 - 10:59
winter,2012-10-24,10,29,142,171,7693,09:00 - 10:59
winter,2012-10-24,11,47,189,236,7693,11:00 - 12:59
winter,2012-10-24,12,48,268,316,7693,11:00 - 12:59
winter,2012-10-24,13,65,241,306,7693,13:00 - 14:59
winter,2012-10-24,14,64,237,301,7693,13:00 - 14:59
winter,2012-10-24,15,63,245,308,7693,15:00 - 16:59
winter,2012-10-24,16,67,465,532,7693,15:00 - 16:59
winter,2012-10-24,17,87,876,963,7693,17:00 - 18:59
winter,2012-10-24,18,63,795,858,7693,17:00 - 18:59
winter,2012-10-24,19,50,522,572,7693,19:00 - 20:59
winter,2012-10-24,20,45,396,441,7693,19:00 - 20:59
winter,2012-10-24,21,33,280,313,7693,21:00 - 22:59
winter,2012-10-24,22,30,208,238,7693,21:00 - 22:59
winter,2012-10-24,23,12,111,123,7693,23:00 - 24:59
winter,2012-10-25,0,19,57,76,7359,
winter,2012-10-25,1,6,22,28,7359,01:00 - 02:59
winter,2012-10-25,2,3,15,18,7359,01:00 - 02:59
winter,2012-10-25,3,0,8,8,7359,03:00 - 04:59
winter,2012-10-25,4,1,4,5,7359,03:00 - 04:59
winter,2012-10-25,5,2,53,55,7359,05:00 - 06:59
winter,2012-10-25,6,3,168,171,7359,05:00 - 06:59
winter,2012-10-25,7,18,477,495,7359,07:00 - 08:59
winter,2012-10-25,8,33,746,779,7359,07:00 - 08:59
winter,2012-10-25,9,23,320,343,7359,09:00 - 10:59
winter,2012-10-25,10,53,172,225,7359,09:00 - 10:59
winter,2012-10-25,11,57,181,238,7359,11:00 - 12:59
winter,2012-10-25,12,61,258,319,7359,11:00 - 12:59
winter,2012-10-25,13,49,264,313,7359,13:00 - 14:59
winter,2012-10-25,14,71,214,285,7359,13:00 - 14:59
winter,2012-10-25,15,63,242,305,7359,15:00 - 16:59
winter,2012-10-25,16,92,407,499,7359,15:00 - 16:59
winter,2012-10-25,17,112,774,886,7359,17:00 - 18:59
winter,2012-10-25,18,77,732,809,7359,17:00 - 18:59
winter,2012-10-25,19,45,497,542,7359,19:00 - 20:59
winter,2012-10-25,20,28,319,347,7359,19:00 - 20:59
winter,2012-10-25,21,24,247,271,7359,21:00 - 22:59
winter,2012-10-25,22,22,185,207,7359,21:00 - 22:59
winter,2012-10-25,23,13,122,135,7359,23:00 - 24:59
winter,2012-10-26,0,6,65,71,7444,
winter,2012-10-26,1,4,32,36,7444,01:00 - 02:59
winter,2012-10-26,2,4,15,19,7444,01:00 - 02:59
winter,2012-10-26,3,5,8,13,7444,03:00 - 04:59
winter,2012-10-26,4,1,4,5,7444,03:00 - 04:59
winter,2012-10-26,5,3,47,50,7444,05:00 - 06:59
winter,2012-10-26,6,2,142,144,7444,05:00 - 06:59
winter,2012-10-26,7,13,408,421,7444,07:00 - 08:59
winter,2012-10-26,8,20,714,734,7444,07:00 - 08:59
winter,2012-10-26,9,56,347,403,7444,09:00 - 10:59
winter,2012-10-26,10,41,156,197,7444,09:00 - 10:59
winter,2012-10-26,11,68,222,290,7444,11:00 - 12:59
winter,2012-10-26,12,90,302,392,7444,11:00 - 12:59
winter,2012-10-26,13,77,260,337,7444,13:00 - 14:59
winter,2012-10-26,14,99,252,351,7444,13:00 - 14:59
winter,2012-10-26,15,142,306,448,7444,15:00 - 16:59
winter,2012-10-26,16,137,445,582,7444,15:00 - 16:59
winter,2012-10-26,17,125,692,817,7444,17:00 - 18:59
winter,2012-10-26,18,81,584,665,7444,17:00 - 18:59
winter,2012-10-26,19,72,399,471,7444,19:00 - 20:59
winter,2012-10-26,20,40,271,311,7444,19:00 - 20:59
winter,2012-10-26,21,40,252,292,7444,21:00 - 22:59
winter,2012-10-26,22,37,180,217,7444,21:00 - 22:59
winter,2012-10-26,23,19,159,178,7444,23:00 - 24:59
winter,2012-10-27,0,10,132,142,7852,
winter,2012-10-27,1,23,123,146,7852,01:00 - 02:59
winter,2012-10-27,2,19,71,90,7852,01:00 - 02:59
winter,2012-10-27,3,5,21,26,7852,03:00 - 04:59
winter,2012-10-27,4,1,12,13,7852,03:00 - 04:59
winter,2012-10-27,5,2,7,9,7852,05:00 - 06:59
winter,2012-10-27,6,2,29,31,7852,05:00 - 06:59
winter,2012-10-27,7,7,79,86,7852,07:00 - 08:59
winter,2012-10-27,8,26,187,213,7852,07:00 - 08:59
winter,2012-10-27,9,88,240,328,7852,09:00 - 10:59
